gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	Leukemia_Rx1Tet2_rep1	Leukemia_Rx1Tet2_rep2	Leukemia_Rx1Tet2_rep3	cluster
Txn2	1.5421912097291397	0.7156551079383059	0.5862373234046412	0.3787121401125971	0.3880302773589248	0.1876390542328934	-1.4258346074579764	-0.6436740458452505	-1.7289564594732831	0
Mt1	1.19644159789489	0.4587646613736888	0.5145005517590239	0.5305918141861857	0.4596794463280295	0.3777815750766132	-1.688571933762239	-1.8984462865316416	0.0492585736754477	0
Cdr2	0.7991739489055693	1.2803562627650988	0.9842427257052866	0.5537108712562734	-0.5038090471489621	0.65106540304721	-1.3768100712422846	-1.0884695130569015	-1.2994605802312869	0
Nap1l1	1.2838659716976433	0.7365427493057991	0.6259680261146826	0.8402230779860287	0.3016418668162746	0.2456001605316008	-1.6313279366326556	-1.281280408544898	-1.1212335072744664	0
Acaca	0.0815589629044909	1.3890805436861229	1.1520677027566464	0.177397341442851	-0.1417961974987591	0.775527089059947	-1.690790787083072	-1.4655127829156689	-0.2775318723525602	0
Nudt9	1.5039816484317086	1.2780274418547888	0.7358979539183313	0.1499181460073246	-0.3374792852219752	-0.0457915044786038	-1.821625981625533	-0.8661373021556131	-0.5967911167304243	0
Mrpl41	2.117553067469629	0.3275077454640473	0.2345526238765324	0.5549574759963133	0.3810284608457317	-0.3687390116784079	-0.7406041711582322	-1.0589513492026688	-1.4473048416129533	0
Dpy19l1	0.6019772251226779	0.8572564887045624	0.9451280717704664	0.5816503171097767	0.259757707764404	0.8937483320443695	-1.1459874532297782	-1.4226364535821785	-1.570894235704301	0
Tspan6	1.167472144675077	0.8337225438581088	0.7689352100835233	0.7358337199241336	0.2282302945111873	0.3507123242198294	-1.4025691929167243	-1.154824300083571	-1.5275127442715626	0
Vegfa	0.235667800513185	0.4893466906613969	0.8553561490429012	0.353791097415299	0.7816267450062967	0.836537357343477	-1.6978717092866211	-1.910892328651589	0.0564381979556542	0
Znhit1	1.4238058886064366	0.1472597543456833	-0.0308488612467648	0.8306585617878349	1.0179782320623596	0.3620358127318654	-1.7480312353869751	-0.8760040850283146	-1.1268540678721386	0
Eri2	0.584201194568659	1.2697932019725588	1.4219685384324774	0.1183372358871941	-0.2925167920476105	0.5792247423524618	-1.0634127366259094	-1.4363107112448257	-1.1812846732950049	0
Rhag	0.7843587799813382	1.0487478875815426	0.9035158722916632	0.4552683518793316	-0.3253636302688554	0.6979971435694816	-2.0106916777366197	-1.2341681375057392	-0.3196645897921451	0
Adgrl2	0.597089169966583	1.3628642728466416	0.8549127133499385	-0.5978585010576218	-1.2594014424080968	-0.67466880482036	-1.163013023681546	-0.5389001714446653	1.4189757872491278	0
Klf1	0.9535643727442208	0.995924851606502	0.8193790084885998	0.5556987136738315	0.1898035373946227	0.6173803584194412	-1.4612248143431168	-1.3502492770851993	-1.3202767508989033	0
Tmem109	1.004904804432628	0.8863685885190955	0.6829961044645281	0.5513215938905334	0.3606055687515542	0.5670065573634243	-0.8168667834074171	-1.8160785117175189	-1.4202579222968328	0
Fam136a	0.8930322925275074	1.018659650965907	1.1529620493279482	0.5770333172417169	0.3203963587290216	0.0298289401365845	-1.4643047197168044	-1.0900164619509043	-1.4375914272609704	0
Epdr1	0.8767024228546937	1.2580827311100562	1.0315208095790485	0.2388169355864965	-0.0485037779224593	0.5808921950361949	-1.2172639655373063	-1.304629310369038	-1.4156180403376857	0
Fkbp11	1.6853434322771816	0.2192059380700446	0.5507883325192366	0.1388510899028341	0.3625413761539394	-0.6892069568225431	-2.133364146177545	0.4906993090321687	-0.6248583749553173	0
U2surp	1.49706713285408	0.572115483565404	0.3578723761519889	0.8712765098251641	0.17324158077179	0.0065207661607738	-1.775689179467938	-1.5265024242409797	-0.1759022456202839	0
Fbl	1.2584969706309992	0.5758842941749762	0.6079549015694753	0.6975099137185913	0.4992961378365886	0.4781355232524403	-1.3772941505861809	-1.1465986607870513	-1.5933849298098477	0
Sdc2	1.586964466304234	0.8031830106955701	1.724663136610953	-0.6911797279426586	-0.7440657279561705	-0.6568396799351196	-0.5230558901998207	-0.7265494976395311	-0.7731200899374565	0
Smoc1	-0.1094298965177787	0.6875243753106924	1.5743432355701212	-0.7217083763312523	0.2175733930858245	-0.3719511537376401	-1.4181383756530872	-1.2153922776323622	1.3571790759054834	0
Krtcap3	1.4430117897983468	0.9594582406651804	1.1135965797533454	0.1227620785646503	-0.2676910270126325	0.1325132881298738	-0.5682318200249914	-1.5714896106425946	-1.3639295192311782	0
Necap2	1.127185701146218	1.1829299619805542	0.776207608191361	0.426243745242832	-0.0447429603366086	0.4975533937731135	-1.5115357355521672	-1.2048307347083012	-1.2490109797370077	0
Bola3	1.951479669597805	0.5776071635371667	0.4507983602239353	0.5240745256164645	0.0506915355646092	-0.0739771848711078	-1.6048887045325468	-0.8014587861732781	-1.0743265789630392	0
Gm22973	1.6237069234840025	0.5525620632759323	1.390026748572588	0.3498775318640746	-0.99961160831977	0.0822731660824832	-0.99961160831977	-0.99961160831977	-0.99961160831977	0
Galnt6	0.8438703950090526	1.5153730091413868	1.441192803261432	-0.4430277431572051	-0.8398048839857674	-0.4747382792821067	0.0560596348281092	-1.588759612106077	-0.5101653237088295	0
Phf5a	1.893890678744983	0.4863080286452101	0.3517154262017534	0.5076860931056435	0.4348606765575155	0.0229492543911127	-1.4101613659079495	-1.1690666464604926	-1.118182145277771	0
Eef1e1	1.644219733400026	1.002193296244312	0.8842414064611386	0.3791543282947338	-0.1465764227180327	-0.1833497850444172	-1.1925810279724884	-1.053020750360487	-1.334280778304768	0
Mdn1	-0.3759804413467643	1.6048654994610785	0.8640716714640544	0.0578982282226684	-0.0411901735133216	0.9448507754995988	-1.380700754738986	-1.6528336200259934	-0.020981185022339	0
Gas2	0.4760168149526656	1.0210511042737536	0.830320401175944	0.7694204897689498	0.3477286493343379	0.663119634668056	-0.9596757062085944	-1.6543307264504434	-1.4936506615146667	0
Ccdc68	1.6620920966747097	1.2803433823525534	0.9790720577724767	-0.0024879129188896	-0.7895454949121696	-0.1319271258628101	-0.9643541748792362	-1.047256105552698	-0.9859367226739366	0
Utp14a	0.7646593576619681	0.6023700010225661	0.6026109793187902	1.0828450756019967	0.4216349962568957	0.5579020720363647	-1.511881910786348	-1.7922267687262894	-0.7279138023859264	0
Lactb2	1.046591994531778	1.045981691161571	1.113381859668839	0.3218901649066016	0.3120084362348895	0.1190016817645466	-1.2673055633562085	-1.0932483167498053	-1.5983019481622125	0
Hmgb3	1.259892289207882	1.3094598259256829	0.8511200875648596	0.3350689401827182	-1.1325756859284293	-0.1473986918317524	-0.0945034629786478	-1.7876889160023697	-0.5933743861399595	0
Rars	1.3107111510792162	0.697853091092292	0.6794893975623747	0.988359169604932	0.1488427980699265	0.1184180848114904	-1.4883811243891552	-1.440709024133999	-1.0145835436970816	0
Hagh	1.5299935255874615	0.7679615450821018	0.7208788460763282	0.1823564450317452	0.3841065381360542	0.2792009221097646	-1.7446426292924184	-1.048248927646818	-1.0716062650842104	0
Atp7b	0.3631506400597099	1.484280956997018	1.138566930840032	0.2103635309953079	-0.3203837790812888	0.8189018285156925	-1.2446668108104535	-1.2143795824079404	-1.2358337151080772	0
Enkd1	1.0932664641266	0.7778695388977416	0.6822797210786185	0.4235696405718815	0.8520555922081249	0.2509971435948865	-1.5481398344207933	-1.5521142082946169	-0.9797840577624398	0
Rpl31	1.6709198633189817	0.390459913192929	0.133634175591585	0.2556334894207951	0.6666858488732257	-0.0077637427987882	-1.383896748991571	0.1676216251132895	-1.8932944237204192	0
Ankrd12	2.0041727005128025	0.5162168570320785	0.4735639923844817	0.385517109212287	0.0317199233216585	-0.0060138382167177	-1.0598416767154968	-1.657085048762852	-0.6882500187682407	0
Pole3	1.3486576923273916	0.9196239090899332	0.7572497584228748	0.6112571995711561	0.031667168500759	0.2385224403740672	-1.7036006586928216	-1.082137018494484	-1.121240491098867	0
Rrp1b	0.6718752134854736	0.8635539695348313	0.7671960436560303	0.5486511258356713	0.7196973121812642	0.5174160148677567	-1.309238655578705	-1.9147520508841156	-0.8643989730982115	0
Rec8	1.0716530572152876	1.2287837937437551	0.843295659430215	0.257873470399062	-0.1330038208954721	0.650861923326717	-1.280326032900447	-1.2979706132816662	-1.3411674370374511	0
Slc38a5	0.9569130470433748	0.9232260476121318	0.7426615848603603	0.632096433735497	0.2111490974363065	0.6904349371442481	-1.405566159250858	-1.3857469362453296	-1.3651680523357317	0
Thop1	1.010866733014928	1.0593677582103682	0.8404511913336286	0.2285516203093958	0.1345011448787565	0.2582536124333516	-1.9706510666421797	-1.4552631112298329	-0.1060778823084169	0
Sox12	0.7752914945891838	1.3175659480149229	0.8173514516477118	0.293820031965755	-0.0029203090009858	0.4410491415754618	-0.3140457774109708	-1.860559375202502	-1.467552606178575	0
Chchd4	0.98548075384552	0.6307764007786802	0.8410186176349218	0.4722384521461387	0.8581818655795683	0.3094057409702835	-1.3208573543680775	-1.020706621659168	-1.755537854927861	0
AI506816	0.1780537994509978	0.845277428562937	0.8017857819043238	0.903399205470964	0.4878528331997067	0.7656834492356921	-1.48931314888541	-1.8145300528581505	-0.6782092960810623	0
Sptb	0.6488772388794755	1.571757159238297	0.948467094361102	0.1508663636034951	-0.4827508028822915	0.7752802093808078	-1.240805464975354	-1.1826569784412235	-1.1890348191643076	0
Maged1	0.9743778252441604	0.653049573646485	0.9099629606013132	-0.1550325709571364	-0.6716883989732378	-0.4750768150686175	-0.905414611929456	-1.7807774988805345	1.450599536317024	0
Snhg3	2.012454021080924	0.2382788341906824	0.744613540387465	0.6831051011359446	-0.2427020378662324	-0.0826433003995924	-1.2997547795976854	-1.0935617210168238	-0.9597896579146814	0
Dkkl1	1.3755324963719404	1.133641322990448	0.7683880792189678	0.4406297509801908	-0.3778522724416371	0.3137757134107714	-1.4596347977773054	-1.4567952366333494	-0.7376850561200265	0
Cad	-0.0941765288774424	1.5052504816088164	1.2163254937552197	0.1095102914432974	-0.1422545782138803	0.7850387707651952	-1.1268045911803906	-1.7549132637082046	-0.4979760755926137	0
Slc11a2	0.4452562250244545	1.7230052973619865	1.1011080977595635	-0.0836197249179694	-0.6985905916062429	0.6280754534328573	-0.9010447359777962	-1.5907583268832612	-0.6234316941935866	0
Pbk	1.0638521984794087	0.5321273500187743	0.9180962372671196	0.5961935243281865	0.1084867130489849	0.2620700124410794	-1.316684297276695	-2.1382075163380256	-0.025934221968826	0
Gpr84	1.0495118682436837	0.5563541049621601	2.2042303221471955	-0.4247622831672541	-0.6980755441399155	-0.3656954412507422	-0.6104074722111485	-0.640782445834348	-1.070373108749632	0
Timm8a1	1.4269017677650573	0.1687190324793533	0.8927901446898397	0.8063064029109976	0.475186223652944	0.1614219501747336	-1.0864033662457455	-1.4908667530612254	-1.3540554023659594	0
Ostc	1.4777671429025212	-0.0416445001498352	0.4266446734300623	0.9730086391281976	0.7356582895313757	0.0052543523932555	-1.7962492469855609	-0.4821851831088069	-1.2982541671411911	0
Rtl8b	1.0107520309767126	0.583884873061154	0.6389905168365434	0.5492606227935547	0.7728619551665769	0.629609795144149	-1.201491261789215	-1.3533312037336809	-1.630537328455795	0
Fkbp2	1.7868732337394746	-0.1778372730041798	0.1661065220314355	0.9510651498294218	0.8151295113210009	-0.0506789881387118	-1.4401644558459892	-1.0260556502322196	-1.024438049700231	0
Dtwd1	1.6631656511271542	0.5131769000326253	0.911862430688089	0.2300650686968963	0.1060284156436369	0.218838909906019	-0.5900939439541397	-1.4310596752443214	-1.6219837568959523	0
Spon2	1.2979000862270171	1.6059820211773257	1.3113051598365373	-0.6509450933150255	-0.7317994113998738	-0.5433921483436276	-0.6644718406822365	-0.8354199831792829	-0.7891587903208339	0
Bri3bp	1.128283210849883	0.5391114827258722	0.6667206726615694	0.6277694446955194	0.5959348350254634	0.3858564891391359	-0.5362191076977599	-1.6838704145431906	-1.7235866128564965	0
Mphosph10	0.7419083436763938	0.5000780413365834	0.5134805611771199	1.1943807121781431	0.5406098312751186	0.5507256266878887	-1.7334616030758565	-1.5046101426250904	-0.8031113706303031	0
Wdr46	0.3684397994677746	1.2292548291866805	1.1423475673974108	0.7152133818633208	0.158236200129011	0.3234232638446752	-1.1927677093449247	-1.7031236098734523	-1.0410237226704744	0
Noa1	0.8229957454177411	1.2556839673821505	0.9587412552431356	0.4580593752603505	0.121142700953916	0.3951853584393154	-1.5570965619445836	-1.2934269276774957	-1.1612849130745324	0
Ntpcr	1.2907795888968467	0.4866626777921935	0.5802768536095523	0.7197829547062484	0.7249735088783666	0.2693624026978514	-1.0775088859996709	-1.49136416471538	-1.5029649358660149	0
Mospd3	0.972621993191642	0.7821186453699248	0.4393663555828888	0.7265297106493477	0.7681179208283688	0.4366643348396609	-1.7291843652995904	-1.3977157691544722	-0.9985188260077688	0
Lefty1	1.2577495624701325	1.0991452267001518	0.9087170345758492	0.5134375697414983	-0.113249872091884	0.2096830535247619	-1.3273813225489026	-1.1075914214339513	-1.4405098309376556	0
Ppargc1b	0.5889958914853818	1.1881468314576276	0.6024851902432525	0.2566455909533921	0.3870069319204244	0.8387835519879187	-1.3574299106058962	-1.9523139948939676	-0.5523200825481297	0
Ctse	0.912071093703672	1.3495647841855063	0.9241370859807616	0.3178770668038976	-0.3081738846848021	0.6324020200628194	-1.1869505047487234	-1.3394587643068387	-1.3014688969962909	0
Slc29a1	1.0860878220930508	1.092512167223351	0.7974945534700699	0.29652294448967	0.1643131347649377	0.518168205098881	-1.8230479121293164	-1.1404756109546392	-0.9915753040560088	0
Hirip3	-0.0328355073220697	1.1139533554806658	0.7813538168329164	0.7760757215263927	0.2786867153397742	0.742898092630068	-1.6079600250467514	-1.8085238869282825	-0.2436482825127075	0
Kel	0.9186352423004271	1.3545548825105904	0.9255327178464456	0.3088616965490575	-0.3481917164808296	0.6460006938854955	-1.3024016463070378	-1.219909269951823	-1.2830826003523257	0
Acsl1	0.0940313187058977	1.1585399045569469	1.164435068119796	0.4656171864980143	0.2053974940615821	0.7948625300120737	-0.8309288543720844	-1.6911803651684885	-1.360774282413741	0
Atad3a	0.871470623634436	1.0814689661620704	1.07685581499218	0.2885913211630474	0.2337476259437281	0.3960873944696598	-1.677118057500656	-1.4708549104513695	-0.8002487784131068	0
Lman1	0.2636949176602138	0.7493745908559836	0.930528129952342	0.8073160472776096	0.5960841557951805	0.7766705367555582	-1.7550481011312182	-1.1236775453826986	-1.2449427317829729	0
Ibtk	-0.5646350325165232	1.1671516612898722	1.349775890902783	0.7697666121387051	0.0181098645548908	0.7772207565543984	-0.9934675122296418	-1.5149820471224529	-1.008940193572036	0
Atic	0.8265639499324521	0.7198395654064104	0.7300943278117721	0.9084631909326204	0.4414353587546897	0.5181972547470418	-1.1286144899799475	-1.229555957779248	-1.7864231998257802	0
Tgfbr3	0.4579887736915827	1.543088357156845	0.9043115625410728	0.3078673340389898	-1.058760791521726	0.3547467129568856	-0.0796661561920005	-2.018522087793997	-0.4110537048776544	0
Gga2	0.1023497415134561	1.1698315543369096	1.323411277814636	0.5017097954893104	0.271459433351819	0.579344070299171	-1.2248523024116604	-1.372594760224921	-1.3506588101687156	0
Rpl41	1.9635095124777548	0.1493546951474609	-0.0472465372429358	0.4964601627551929	0.7131639914633722	-0.0207811121310994	-1.4905063467838395	-0.3401251570522736	-1.4238292086336417	0
Fech	0.6305950052844099	1.5618784569982662	1.1064434202780034	0.3827396525192379	-0.5971336870709314	0.4372999840396013	-1.233850259261158	-1.372659979152077	-0.9153125936353492	0
Mt2	1.2809019236211776	0.688453817826357	0.8548336406448271	0.66919952290625	-0.0363215474152419	0.4988946255109841	-1.3194247632597478	-1.6646729865407943	-0.9718642332938096	0
Epb41l4aos	1.7157388606439583	0.1141356871199593	0.0568345840940077	0.8227535297955503	0.5939185475519866	0.1311774466033706	-1.7113268697365362	-0.3232343585781037	-1.399997427494193	0
Timeless	0.3144284960936629	1.00981994498063	0.8481371197192563	0.6183397605210971	0.1422989417127285	0.8419985501051759	-1.8547286374305447	-1.5793094413425424	-0.3409847343594612	0
Afap1	0.8627457762650335	0.5034136309876854	1.1557335573985257	0.195993720249933	0.5562214986018574	0.5999129127154219	-0.5201450722996839	-1.8558792049563333	-1.4979968189624389	0
Ppih	1.6934790554377546	0.4274041923199008	0.5411862026392205	0.7133886497047142	0.378336765210804	-0.0459054610452032	-1.7366160160337871	-0.8379751186496053	-1.1332982695837917	0
C1qtnf12	0.9909771010730724	1.188431166936997	0.9178843838072536	0.3636503096289128	-0.0910018797766043	0.5918105171050035	-1.285814274593576	-1.198895306678824	-1.4770420175022336	0
Daam1	0.1710181667795653	1.4456757401325715	0.943842769700521	0.251446413550232	-0.2587799310579061	0.7976735255218853	-1.7917816295508946	-1.4110496094055724	-0.1480454456703969	0
Impdh2	1.0898216485479495	0.577993155889829	0.5783994922449652	0.9100516300063572	0.543603627868505	0.4019519480112374	-1.5051627771593998	-0.9654861431674776	-1.631172582241942	0
Rpl10-ps3	1.7365163866976292	-0.04777277299912	0.0219804292598119	1.090044413143746	0.4942676560941472	-0.1047249549011003	-1.334931965150101	-0.2083074020849993	-1.6470717900600134	0
Bex3	1.6382689579748373	0.7466050963513146	0.3471303242923707	0.3271563117542724	0.0541201442236767	-0.2331653214690097	-2.301996995548631	-0.2277029134408326	-0.3504156041379938	0
Nolc1	0.7215214340515405	0.8293822069592393	0.6503348664674147	0.9503739319741497	0.0562615390638606	0.4515618528756533	-1.7408651676865798	-1.7921251214383764	-0.1264455422668883	0
Psmd7	1.6897217405371614	0.7340492845400887	0.6696941470024738	0.6952542563358689	-0.0113895504994261	-0.0494673599037911	-1.361723104838963	-1.088283265455264	-1.2778561477181485	0
Syce2	1.7902656574044569	0.3642712012371819	0.4173660003154051	0.6532744508306818	0.4451246469963162	0.0351362527624432	-1.5794843980834268	-1.2946147760076292	-0.8313390354554332	0
Hint1	1.562792604961451	0.1702694064002544	0.315413341420717	0.7194763318427484	0.8081878357565055	0.3303162286132193	-1.452112206192041	-1.107279165451621	-1.3470643773512194	0
Snrpd2	1.6985643066635336	0.2717020223971119	0.3623630304951581	0.4185692893154642	0.7497270443816068	0.0373643237826122	-1.8128657226375724	-0.4177196015345186	-1.3077046928633942	0
